SUBJECT,ITEM,LEXICALITY,REPETITION,CASE,RT,ACCURACY
27,20,word,unrelated,lowercase,782.26,1
27,21,word,unrelated,lowercase,992,1
27,22,word,unrelated,lowercase,496.21,1
27,23,word,unrelated,lowercase,939.57,1
27,24,word,unrelated,lowercase,812.64,1
27,25,word,unrelated,lowercase,964.08,1
27,26,word,unrelated,lowercase,784.24,1
27,27,word,unrelated,lowercase,532.55,1
27,28,word,unrelated,lowercase,571.22,1
27,29,word,unrelated,lowercase,549.48,1
27,30,word,unrelated,lowercase,606.37,1
27,31,word,unrelated,alternating,668.15,1
27,32,word,unrelated,alternating,549.44,1
27,33,word,unrelated,alternating,686.51,1
27,34,word,unrelated,alternating,710.61,1
27,35,word,unrelated,alternating,NA,0
27,36,word,unrelated,alternating,758.69,1
27,37,word,unrelated,alternating,582.6,1
27,38,word,unrelated,alternating,593.65,1
27,39,word,unrelated,alternating,899.78,1
27,40,word,unrelated,alternating,567.7,1
27,41,word,unrelated,alternating,649.77,1
27,42,word,unrelated,alternating,872.6,1
27,43,word,unrelated,alternating,664.49,1
27,44,word,unrelated,alternating,592.17,1
27,45,word,unrelated,alternating,654.79,1
27,46,word,unrelated,alternating,701.79,1
27,47,word,unrelated,alternating,563.44,1
27,48,word,unrelated,alternating,562.31,1
27,49,word,unrelated,alternating,525.65,1
27,50,word,unrelated,alternating,636.37,1
27,51,word,unrelated,alternating,922.9,1
27,52,word,unrelated,alternating,590.43,1
27,53,word,unrelated,alternating,438.48,1
27,54,word,unrelated,alternating,686.42,1
27,55,word,unrelated,alternating,569.34,1
27,56,word,unrelated,alternating,666.93,1
27,57,word,unrelated,alternating,464.58,1
27,58,word,unrelated,alternating,575.39,1
27,59,word,unrelated,alternating,NA,0
27,60,word,unrelated,alternating,459.94,1
27,61,word,repeated,lowercase,639.83,1
27,62,word,repeated,lowercase,586.03,1
27,63,word,repeated,lowercase,551.69,1
27,64,word,repeated,lowercase,744.97,1
27,65,word,repeated,lowercase,NA,0
27,66,word,repeated,lowercase,537.81,1
27,67,word,repeated,lowercase,NA,0
27,68,word,repeated,lowercase,675.9,1
27,69,word,repeated,lowercase,477.36,1
27,70,word,repeated,lowercase,NA,0
27,71,word,repeated,lowercase,587.9,1
27,72,word,repeated,lowercase,892.36,1
27,73,word,repeated,lowercase,537.45,1
27,74,word,repeated,lowercase,538.96,1
27,75,word,repeated,lowercase,490.83,1
27,76,word,repeated,lowercase,528.76,1
27,77,word,repeated,lowercase,796.75,1
27,78,word,repeated,lowercase,518.41,1
27,79,word,repeated,lowercase,555.88,1
27,80,word,repeated,lowercase,924.83,1
27,81,word,repeated,lowercase,588.62,1
27,82,word,repeated,lowercase,816.03,1
27,83,word,repeated,lowercase,743.18,1
27,84,word,repeated,lowercase,1003.58,1
27,85,word,repeated,lowercase,NA,0
27,86,word,repeated,lowercase,541.09,1
27,87,word,repeated,lowercase,734.63,1
27,88,word,repeated,lowercase,658.85,1
27,89,word,repeated,lowercase,687.74,1
27,90,word,repeated,lowercase,651.35,1
27,91,word,repeated,alternating,569.87,1
27,92,word,repeated,alternating,485.17,1
27,93,word,repeated,alternating,536.5,1
27,94,word,repeated,alternating,NA,0
27,95,word,repeated,alternating,648.63,1
27,96,word,repeated,alternating,791.68,1
27,97,word,repeated,alternating,599.94,1
27,98,word,repeated,alternating,541.78,1
27,99,word,repeated,alternating,551.68,1
27,100,word,repeated,alternating,698.1,1
27,101,word,repeated,alternating,716.89,1
27,102,word,repeated,alternating,563.06,1
27,103,word,repeated,alternating,510.65,1
27,104,word,repeated,alternating,489.61,1
27,105,word,repeated,alternating,796.94,1
27,106,word,repeated,alternating,518.68,1
27,107,word,repeated,alternating,626.47,1
27,108,word,repeated,alternating,612.92,1
27,109,word,repeated,alternating,631.9,1
27,110,word,repeated,alternating,475.47,1
27,111,word,repeated,alternating,669.67,1
27,112,word,repeated,alternating,670.61,1
27,113,word,repeated,alternating,522.31,1
27,114,word,repeated,alternating,740.57,1
27,115,word,repeated,alternating,NA,0
27,116,word,repeated,alternating,411.54,1
27,117,word,repeated,alternating,484.88,1
27,118,word,repeated,alternating,585.63,1
27,119,word,repeated,alternating,852.8,1
27,120,word,repeated,alternating,479.54,1
28,1,word,unrelated,lowercase,557.96,1
28,2,word,unrelated,lowercase,619.91,1
28,3,word,unrelated,lowercase,537.32,1
28,4,word,unrelated,lowercase,560.15,1
28,5,word,unrelated,lowercase,585.78,1
28,6,word,unrelated,lowercase,719.88,1
28,7,word,unrelated,lowercase,NA,1
28,8,word,unrelated,lowercase,711.07,1
28,9,word,unrelated,lowercase,516.79,1
28,10,word,unrelated,lowercase,672.72,1
28,11,word,unrelated,lowercase,1000.6,1
28,12,word,unrelated,lowercase,520.73,1
28,13,word,unrelated,lowercase,596.56,1
28,14,word,unrelated,lowercase,669.97,1
28,15,word,unrelated,lowercase,821.77,1
28,16,word,unrelated,lowercase,577.71,1
28,17,word,unrelated,lowercase,563.76,1
28,18,word,unrelated,lowercase,539.35,1
28,19,word,unrelated,lowercase,492.5,1
28,20,word,unrelated,lowercase,NA,0
28,21,word,unrelated,lowercase,545.28,1
28,22,word,unrelated,lowercase,599.58,1
28,23,word,unrelated,lowercase,NA,0
28,24,word,unrelated,lowercase,695.91,1
28,25,word,unrelated,lowercase,NA,0
28,26,word,unrelated,lowercase,612.41,1
28,27,word,unrelated,lowercase,601.66,1
28,28,word,unrelated,lowercase,489.52,1
28,29,word,unrelated,lowercase,648.54,1
28,30,word,unrelated,lowercase,642.42,1
28,31,word,unrelated,alternating,547.52,1
28,32,word,unrelated,alternating,686.2,1
28,33,word,unrelated,alternating,854.07,1
28,34,word,unrelated,alternating,535.28,1
28,35,word,unrelated,alternating,661.57,1
28,36,word,unrelated,alternating,657.99,1
28,37,word,unrelated,alternating,594.01,1
28,38,word,unrelated,alternating,632.14,1
28,39,word,unrelated,alternating,672.22,1
28,40,word,unrelated,alternating,629.54,1
28,41,word,unrelated,alternating,556.42,1
28,42,word,unrelated,alternating,540.14,1
28,43,word,unrelated,alternating,592.5,1
28,44,word,unrelated,alternating,534.41,1
28,45,word,unrelated,alternating,614.25,1
28,46,word,unrelated,alternating,568.82,1
28,47,word,unrelated,alternating,562.46,1
28,48,word,unrelated,alternating,582.64,1
28,49,word,unrelated,alternating,590.07,1
28,50,word,unrelated,alternating,609.42,1
28,51,word,unrelated,alternating,843.66,1
28,52,word,unrelated,alternating,575.77,1
28,53,word,unrelated,alternating,696.52,1
28,54,word,unrelated,alternating,633.03,1
28,55,word,unrelated,alternating,548.68,1
28,56,word,unrelated,alternating,549.03,1
28,57,word,unrelated,alternating,590.09,1
28,58,word,unrelated,alternating,546.03,1
28,59,word,unrelated,alternating,716.06,1
28,60,word,unrelated,alternating,623.8,1
28,61,word,repeated,lowercase,731.73,1
28,62,word,repeated,lowercase,447.88,1
28,63,word,repeated,lowercase,588.13,1
28,64,word,repeated,lowercase,561.39,1
28,65,word,repeated,lowercase,627.14,1
28,66,word,repeated,lowercase,614.2,1
28,67,word,repeated,lowercase,517.53,1
28,68,word,repeated,lowercase,480,1
28,69,word,repeated,lowercase,443.67,1
28,70,word,repeated,lowercase,533.67,1
28,71,word,repeated,lowercase,706.21,1
28,72,word,repeated,lowercase,545.28,1
28,73,word,repeated,lowercase,589.01,1
28,74,word,repeated,lowercase,446.47,1
28,75,word,repeated,lowercase,511.46,1
28,76,word,repeated,lowercase,617.47,1
28,77,word,repeated,lowercase,436.46,1
28,78,word,repeated,lowercase,583.43,1
28,79,word,repeated,lowercase,422.44,1
28,80,word,repeated,lowercase,511.66,1
28,81,word,repeated,lowercase,448.56,1
28,82,word,repeated,lowercase,453.03,1
28,83,word,repeated,lowercase,501.04,1
28,84,word,repeated,lowercase,492.77,1
28,85,word,repeated,lowercase,651.97,1
28,86,word,repeated,lowercase,732.76,1
28,87,word,repeated,lowercase,582.06,1
28,88,word,repeated,lowercase,427.55,1
28,89,word,repeated,lowercase,521.19,1
28,90,word,repeated,lowercase,546.38,1
28,91,word,repeated,alternating,NA,0
28,92,word,repeated,alternating,592.13,1
28,93,word,repeated,alternating,588.99,1
28,94,word,repeated,alternating,491.08,1
28,95,word,repeated,alternating,475.48,1
28,96,word,repeated,alternating,478.88,1
28,97,word,repeated,alternating,610.75,1
28,98,word,repeated,alternating,487.27,1
28,99,word,repeated,alternating,454.84,1
28,100,word,repeated,alternating,514,1
28,101,word,repeated,alternating,447.12,1
28,102,word,repeated,alternating,505.37,1
28,103,word,repeated,alternating,509.45,1
28,104,word,repeated,alternating,566.6,1
28,105,word,repeated,alternating,785.45,1
28,106,word,repeated,alternating,504.64,1
28,107,word,repeated,alternating,621.66,1
28,108,word,repeated,alternating,521.4,1
28,109,word,repeated,alternating,696.95,1
28,110,word,repeated,alternating,556.54,1
28,111,word,repeated,alternating,510.2,1
28,112,word,repeated,alternating,464.82,1
28,113,word,repeated,alternating,478.78,1
28,114,word,repeated,alternating,481.46,1
28,115,word,repeated,alternating,459.54,1
28,116,word,repeated,alternating,573.96,1
28,117,word,repeated,alternating,544.14,1
28,118,word,repeated,alternating,575.09,1
28,119,word,repeated,alternating,527.31,1
28,120,word,repeated,alternating,575.85,1
29,1,word,unrelated,lowercase,862.92,1
29,2,word,unrelated,lowercase,625.96,1
29,3,word,unrelated,lowercase,559.59,1
29,4,word,unrelated,lowercase,NA,1
29,5,word,unrelated,lowercase,NA,1
29,6,word,unrelated,lowercase,865.73,1
29,7,word,unrelated,lowercase,977.29,1
29,8,word,unrelated,lowercase,633.8,1
29,9,word,unrelated,lowercase,620.86,1
29,10,word,unrelated,lowercase,660.49,1
29,11,word,unrelated,lowercase,521.96,1
29,12,word,unrelated,lowercase,754.06,1
29,13,word,unrelated,lowercase,522.55,1
29,14,word,unrelated,lowercase,359.43,1
29,15,word,unrelated,lowercase,728.42,1
29,16,word,unrelated,lowercase,556.05,1
29,17,word,unrelated,lowercase,676,1
29,18,word,unrelated,lowercase,552.12,1
29,19,word,unrelated,lowercase,NA,1
29,20,word,unrelated,lowercase,735.03,1
29,21,word,unrelated,lowercase,761.9,1
29,22,word,unrelated,lowercase,630.88,1
29,23,word,unrelated,lowercase,714.46,1
29,24,word,unrelated,lowercase,781.35,1
29,25,word,unrelated,lowercase,627.26,1
29,26,word,unrelated,lowercase,681.66,1
29,27,word,unrelated,lowercase,632.15,1
29,28,word,unrelated,lowercase,665.13,1
29,29,word,unrelated,lowercase,401.97,1
29,30,word,unrelated,lowercase,1058.89,1
29,31,word,unrelated,alternating,579.14,1
29,32,word,unrelated,alternating,634.46,1
29,33,word,unrelated,alternating,740.03,1
29,34,word,unrelated,alternating,645.62,1
29,35,word,unrelated,alternating,687.58,1
29,36,word,unrelated,alternating,651.39,1
29,37,word,unrelated,alternating,626.3,1
29,38,word,unrelated,alternating,596.34,1
29,39,word,unrelated,alternating,618.95,1
29,40,word,unrelated,alternating,593.58,1
29,41,word,unrelated,alternating,597.94,1
29,42,word,unrelated,alternating,788.19,1
29,43,word,unrelated,alternating,779.43,1
29,44,word,unrelated,alternating,579.18,1
29,45,word,unrelated,alternating,708.29,1
29,46,word,unrelated,alternating,624.39,1
29,47,word,unrelated,alternating,609.92,1
29,48,word,unrelated,alternating,715.25,1
29,49,word,unrelated,alternating,558.87,1
29,50,word,unrelated,alternating,659.51,1
29,51,word,unrelated,alternating,576.47,1
29,52,word,unrelated,alternating,677.13,1
29,53,word,unrelated,alternating,1005.05,1
29,54,word,unrelated,alternating,1005.1,1
29,55,word,unrelated,alternating,553.25,1
29,56,word,unrelated,alternating,581.6,1
29,57,word,unrelated,alternating,729.21,1
29,58,word,unrelated,alternating,587.66,1
29,59,word,unrelated,alternating,673.61,1
29,60,word,unrelated,alternating,654.45,1
29,61,word,repeated,lowercase,NA,1
29,62,word,repeated,lowercase,493.66,1
29,63,word,repeated,lowercase,709.96,1
29,64,word,repeated,lowercase,637.55,1
29,65,word,repeated,lowercase,729.18,1
29,66,word,repeated,lowercase,558.75,1
29,67,word,repeated,lowercase,NA,1
29,68,word,repeated,lowercase,670.02,1
29,69,word,repeated,lowercase,818.34,1
29,70,word,repeated,lowercase,566.44,1
29,71,word,repeated,lowercase,695.5,1
29,72,word,repeated,lowercase,543.78,1
29,73,word,repeated,lowercase,532.49,1
29,74,word,repeated,lowercase,803.55,1
29,75,word,repeated,lowercase,501.32,1
29,76,word,repeated,lowercase,509.9,1
29,77,word,repeated,lowercase,559.83,1
29,78,word,repeated,lowercase,NA,1
29,79,word,repeated,lowercase,685.75,1
29,80,word,repeated,lowercase,436.77,1
29,81,word,repeated,lowercase,883.21,1
29,82,word,repeated,lowercase,649.78,1
29,83,word,repeated,lowercase,NA,1
29,84,word,repeated,lowercase,NA,1
29,85,word,repeated,lowercase,712.63,1
29,86,word,repeated,lowercase,433.94,1
29,87,word,repeated,lowercase,807.94,1
29,88,word,repeated,lowercase,809.13,1
29,89,word,repeated,lowercase,634.96,1
29,90,word,repeated,lowercase,659.59,1
29,91,word,repeated,alternating,458.44,1
29,92,word,repeated,alternating,558.91,1
29,93,word,repeated,alternating,470.96,1
29,94,word,repeated,alternating,625.89,1
29,95,word,repeated,alternating,422.01,1
29,96,word,repeated,alternating,646.93,1
29,97,word,repeated,alternating,460.1,1
29,98,word,repeated,alternating,429.09,1
29,99,word,repeated,alternating,562.42,1
29,100,word,repeated,alternating,667.88,1
29,101,word,repeated,alternating,551.77,1
29,102,word,repeated,alternating,733.08,1
29,103,word,repeated,alternating,655.52,1
29,104,word,repeated,alternating,513.13,1
29,105,word,repeated,alternating,599.45,1
29,106,word,repeated,alternating,730.51,1
29,107,word,repeated,alternating,456.19,1
29,108,word,repeated,alternating,437.21,1
29,109,word,repeated,alternating,509.92,1
29,110,word,repeated,alternating,520.13,1
29,111,word,repeated,alternating,1361.05,1
29,112,word,repeated,alternating,535.04,1
29,113,word,repeated,alternating,890.2,1
29,114,word,repeated,alternating,453.19,1
29,115,word,repeated,alternating,1073.22,1
29,116,word,repeated,alternating,620.42,1
29,117,word,repeated,alternating,761.16,1
29,118,word,repeated,alternating,785.53,1
29,119,word,repeated,alternating,1268.27,1
29,120,word,repeated,alternating,664.17,1
30,1,word,unrelated,lowercase,584.2,1
30,2,word,unrelated,lowercase,586.73,1
30,3,word,unrelated,lowercase,692.17,1
30,4,word,unrelated,lowercase,678.18,1
30,5,word,unrelated,lowercase,572.77,1
30,6,word,unrelated,lowercase,820.16,1
30,7,word,unrelated,lowercase,659.7,1
30,8,word,unrelated,lowercase,616.72,1
30,9,word,unrelated,lowercase,807.9,1
30,10,word,unrelated,lowercase,636.58,1
30,11,word,unrelated,lowercase,482.54,1
30,12,word,unrelated,lowercase,664.61,1
30,13,word,unrelated,lowercase,582.92,1
30,14,word,unrelated,lowercase,734.46,1
30,15,word,unrelated,lowercase,633.99,1
30,16,word,unrelated,lowercase,665.68,1
30,17,word,unrelated,lowercase,494.03,1
30,18,word,unrelated,lowercase,530.97,1
30,19,word,unrelated,lowercase,586.81,1
30,20,word,unrelated,lowercase,789.6,1
30,21,word,unrelated,lowercase,683.38,1
30,22,word,unrelated,lowercase,622.56,1
30,23,word,unrelated,lowercase,563.36,1
30,24,word,unrelated,lowercase,607.58,1
30,25,word,unrelated,lowercase,548.12,1
30,26,word,unrelated,lowercase,647.08,1
30,27,word,unrelated,lowercase,630.09,1
30,28,word,unrelated,lowercase,631.82,1
30,29,word,unrelated,lowercase,654.02,1
30,30,word,unrelated,lowercase,686.4,1
30,31,word,unrelated,alternating,746.57,1
30,32,word,unrelated,alternating,NA,0
30,33,word,unrelated,alternating,643.49,1
30,34,word,unrelated,alternating,838.51,1
30,35,word,unrelated,alternating,784.07,1
30,36,word,unrelated,alternating,605.48,1
30,37,word,unrelated,alternating,597.72,1
30,38,word,unrelated,alternating,869.05,1
30,39,word,unrelated,alternating,753.26,1
30,40,word,unrelated,alternating,578.04,1
30,41,word,unrelated,alternating,492.04,1
30,42,word,unrelated,alternating,884.45,1
30,43,word,unrelated,alternating,529.25,1
30,44,word,unrelated,alternating,794.85,1
30,45,word,unrelated,alternating,593.85,1
30,46,word,unrelated,alternating,634.33,1
30,47,word,unrelated,alternating,617.95,1
30,48,word,unrelated,alternating,524.6,1
30,49,word,unrelated,alternating,544.63,1
30,50,word,unrelated,alternating,545.59,1
30,51,word,unrelated,alternating,732.22,1
30,52,word,unrelated,alternating,588.31,1
30,53,word,unrelated,alternating,566.59,1
30,54,word,unrelated,alternating,711.14,1
30,55,word,unrelated,alternating,NA,0
30,56,word,unrelated,alternating,488.38,1
30,57,word,unrelated,alternating,627.54,1
30,58,word,unrelated,alternating,744.69,1
30,59,word,unrelated,alternating,756.28,1
30,60,word,unrelated,alternating,615.3,1
30,61,word,repeated,lowercase,498.55,1
30,62,word,repeated,lowercase,603.97,1
30,63,word,repeated,lowercase,645.55,1
30,64,word,repeated,lowercase,638.92,1
30,65,word,repeated,lowercase,577.36,1
30,66,word,repeated,lowercase,611.59,1
30,67,word,repeated,lowercase,605.78,1
30,68,word,repeated,lowercase,594.09,1
30,69,word,repeated,lowercase,NA,0
30,70,word,repeated,lowercase,649.06,1
30,71,word,repeated,lowercase,632.06,1
30,72,word,repeated,lowercase,562.67,1
30,73,word,repeated,lowercase,632.77,1
30,74,word,repeated,lowercase,554.36,1
30,75,word,repeated,lowercase,542.08,1
30,76,word,repeated,lowercase,642.62,1
30,77,word,repeated,lowercase,781.73,1
30,78,word,repeated,lowercase,488.92,1
30,79,word,repeated,lowercase,725.71,1
30,80,word,repeated,lowercase,630.67,1
30,81,word,repeated,lowercase,708.04,1
30,82,word,repeated,lowercase,587.12,1
30,83,word,repeated,lowercase,477.16,1
30,84,word,repeated,lowercase,510.34,1
